4267,3623,706,271,2025,2468,1478,4099,4209,4179,375,2152,4036,2918,2253,102,1455,25,983,4144,286,3795,3623,706,271,2025,2471,4209,2950,4128,475,1702,3548,2104,809,805,1962,2098,1281,1545,2802,2658,3704,3704,3814,2582,212,1409,1702,1853,555,1281,2582,4179,516,2523,1702,4099,4209,3260,4297,452,1148,4099,4209,375,1891,644,1702,1820,869,1876,3112,707,3704,1066,52,1540,3058,3260,4297,452,950,1281,3188,3462,2377,1448,1503,797,2140,1148,4136,4090,2291,2730,2154,4290,2788,1702,535,44,387,1272,2919,4144,3806,2539,2302,1730,3877,3299,1968,1702,1820,44,4172,4354,2961,1832,2717,2364,2111,3999,1148,4223,1000,1969,1032,1454,2104,4223,1000,1969,1032,3033,913,175	0
1067,2356,2582,2356,1806,34,3912,911,275,2455,1687,1402,950,2111,3641,1702,1508,4136,594,52,2582,2460,2356,1687,1402,950,218,820,2071,197,1067,2356,2582,2773,2603,3912,911,159,3821,3322,2211,1702,1508,4136,594,52,2582,2460,2356,1687,1402,950,443,87,197,25,2582,1066,3178,742,3220,1702,1981,25,1803,2523,1316,961,3912,1702,1372,755,715,1293,950,2582,1702,2723,341,1801,52,1148,3902,162,3043,3299,2020,524,2808,2582,2468,1371,1687,1402,950,674,4105,1702,1005,814,3246,3471,3657,4307,2242,2098,950,742,3220,1702,1479,647,1702,1027,224,1093,3112,19,4033,1702,3312,3312,2485,2624,1148,4223,1801,3792,380,416,2802,3954,883,3150	1
4267,1621,3497,3512,2605,1508,226,3299,1775,693,844,4183,2918,1621,4271,677,1041,4148,998,1065,44,992,3356,1702,3497,3188,1933,1206,1289,562,3130,4183,2697,3497,1409,4104,1256,3335,201,2582,2390,2033,2658,249,3704,3704,2648,1702,2622,1508,224,1981,1409,3512,2605,3248,1552,70,4033,3657,693,3334,541,3058,3369,52,1066,1211,19,4144,1067,2356,226,1775,1716,693,1148,1981,1409,3512,2605,2213,3657,693,3334,2392,1805,70,4033,1702,3548,409,2975,3299,341,1702,3051,535,3548,4104,1256,226,4150,226,1477,1148,4148,377,2872,3356,1933,1206,1289,562,3130,1067,4136,1981,1409,4104,1256,2468,3273,2531,555,4144,2638,696,3806,3003,1148,1051,1621,2950,1550,2501,4223,3863,4264,4152,1800,1995,1995	1
4196,3893,3383,3566,4269,642,674,206,1513,950,2496,4172,3408,4265,3460,1875,428,319,3444,1702,1217,2043,3094,1131,1148,2261,1393,911,2356,3097,4111,1702,516,159,3175,3188,1148,2261,1393,911,2020,1339,3383,1702,3923,1478,329,1339,1702,3299,820,1140,2826,1148,3383,1043,2460,224,200,1329,2582,3201,3700,2605,1148	1
2592,4346,2220,1775,2341,3657,4035,64,2034,1366,3742,891,845,3799,2222,880,4347,1702,4265,845,944,1996,933,334,4144,3197,4035,1969,1940,2992,677,1702,3548,2289,34,1420,1505,3986,894,3164,1027,917,1426,3541,1969,1211,4148,1005,341,2782,2447,1066,1854,1070,1148,441,96,1940,849,1065,2489,4150,2517,626,1875,3497,3298,1530,3702,2364,3892,1066,334,677,3736,4144,1747,2371,1969,2592,4346,2220,289,26,1281,3391,2276,2950,346,1148,3248,3248,3657,1775,950,2313,4179,3987,2856,1702,2483,1933,4144,2381,3099,3021,677,2460,869,2613,2250,1854,1131,1702,2723,1517,911,3981,950,1702,3981,950,2752,3356,2289,34,820,805,582,200,3986,2222,3201,3408	1
4267,1323,2531,1482,3284,3188,3923,1478,319,4152,1233,2990,1524,1256,1289,2918,1983,3225,2078,89,2291,475,1702,1065,2489,2110,3322,950,2781,4322,2658,3704,2582,464,1775,379,3914,950,295,1879,4179,1093,1967,3641,2111,2098,1702,1289,4013,1439,1193,3657,2658,3704,3704,3704,1323,1439,464,1775,950,1233,2990,1524,650,693,1256,1289,3641,2111,1361,2447,4179,3227,2980,1148,3732,944,1233,2990,1524,650,693,1256,1289,3627,3657,2531,555,1833,3590,1702,1323,2531,1482,1093,1967,1488,1843,1196,28,305,28,732,2025,4120,4036,3826,3923,1478,1702,4120,3522,2676,3027,1290,2137,4074,319,4152,1981,3497,1093,1967,1289,4013,1622,1124,1148,1051,2950,175,1550,2501	1
1461,472,48,684,1228,1272,4309,950,1249,1131,3497,3816,2340,89,1702,2586,1702,3115,1702,2771,1702,1963,1399,1702,2607,1399,1702,176,1612,1702,3675,642,1196,256,1131,911,3043,1196,256,1131,1687,1402,1148	1
907,1409,950,200,3148,2192,3178,900,2425,3201,1702,2622,4150,1981,1216,1027,3981,2356,1148,1148,1148,3615,3657,224,3971,3188,1965,3518,2600,1006,2582,2813,3298,2924,2924,140,809,4375,4190,2358,4221,507,4117	1
4267,911,3405,1702,63,273,2918,2489,1702,3497,273,273,1065,1131,1148,3657,646,3892,950,656,2582,34,2098,1702,3188,2256,224,3497,1901,2222,4144,1801,4033,1184,1148,2043,524,1128,4195,4144,1128,1816,4150,2071,1702,2222,2356,1801,1066,4144,1184,2356,1801,2149,3408,2582,3299,1832,1969,2582,3227,1702,2043,452,642,4120,3589,2392,524,3207,594,52,2582,1148,103,251,1545,918,71,4325,1702,3623,1908,3299,1832,528,1164,359,2268,1037,1702,1157,820,4322,2195,944,1323,3589,2148,4396,950,3923,1189,1148,1323,2854,3497,3828,3756,4136,1879,2580,2948,4213,950,853,3791,1575,1616,2903,3990,1702,3987,2379,1131,1290,3869,2582,4144,443,1131,273,2752,2582,1148,2531,1148	1
3099,3145,1981,2460,1497,800,1702,581,4201,1131,3099,3145,1981,52,1409,1315,1864,2358	0
1322,1517,2056,2582,2390,44,1701,2028,1550,2356,1066,3057,1247,234,3408,3657,2582,2390,1370,1323,4389,950,3527,381,107,2098,1702,2582,2390,44,1701,1550,950,3540,1926,1325,845,1323,4389,1702,683,4074,707,3704,2658,2658,2489,2658,707,2270,1242,2658,44,1702,2582,2390,44,1701,1550,2711,612,1309,3225,750,2078,2216,1925,249,1147,1242,616,2648,1702,439,2078,2216,1242,2696,1147,143,616,2648,1702,707,3704,2658,2658,2489,562,1545,1242,2658,1147,2696,616,1702,439,853,2292,1242,1147,249,2696,616,1148,2582,2390,1370,381,3588,1718,2106,1925,3704,1242,3704,3704,3704,1702,3987,944,891,2270,2658,3704,44,1675,2658,1242,44,521,2151,656,2181,1702,891,2270,2752,2244,2356,2961,3657,1775,1093,305,1775,1563,1148	1
4267,441,1439,4206,4206,950,200,3099,839,272,3201,2918,2340,4136,3497,52,2489,772,950,1915,3041,1702,851,3497,1622,2876,646,2923,4080,229,4144,2759,1853,3248,2386,4144,3164,1387,1329,3405,4144,1804,2990,1345,2158,197,714,2132,1161,2084,19,851,950,3540,3003,2249,1124,3497,2659,3377,3570,3299,3356,1702,2582,2025,2294,2110,1124,1804,2990,1702,3967,2258,532,299,4148,4330,3653,950,1211,912,3350,3263,4144,1492,2025,2903,3413,1953,968,2509,4144,3489,4150,3248,1488,978,453,960,1477,2924,2924,612,3226,4351,4072,1701,2401,918,4055,2120,441,1439,4206,4206,1702,4135,4306,2608,515,1916,3130,2582,1303,2922,2358	1
4267,49,3172,655,1343,1702,3611,2061,601,1702,3611,3611,3798,327,4033,950,883,1028,1622,4148,2918,2020,3756,4136,4287,1323,644,1814,2582,3408,1005,2256,3627,532,1981,1285,3312,3312,2694,1372,3163,2358	1
2936,26,2084,2694,1702,2356,2872,3900,2717,3657,175,663,656,3460,1065,2098,4044,656,950,1441,2319,2950,3563,950,215,4381,234,3408,883,3112,3548,177,3111,3497,2752,3405,3446,2924,2924,904,3657,2752,3058,1316,3497,2752,2924,2924,1066,2450,2358,4221,271,3319,4117,1995,4221,2752,3634,4117	1
2446,453,299,4148,2132,350,2605,1439,674,71,3957,1758,950,2582,3923,1189,147,1920,950,3180,4241,1148,738	1
3497,1409,1888,2605,3657,539,3826,3497,570,179,3742,910,1256,1128,1880,4213,2775,910,4290,3914,1148,3641,2110,3164,1702,1318,4120,3497,3512,2605,950,792,516,4150,2782,4179,614,1306,3743,3102,910,1321,4172,1722,1702,4114,1242,1409,3512,2605,1226,2997,3175,2782,570,179,1148,659,697,1802,1702,1128,4033,2297,950,289,1409,3512,2605,2098,3497,26,224,539,3826,2388,2565,2694,198,950,919,3282,2990,1702,3369,1409,4136,539,3826,1041,1595,3540,950,1492,3922,1148,2364,918,1128,4033,2083,3548,177,3497,1371,4038,3454,1131,1318,950,817,3806,1702,3615,1038,2430,1646,2990,1814,891,52,1211,19,2046,883,3163	0
4271,2483,3658,4271,2913,2071,674,1702,4179,1066,3869,2582,3657,707,3704,1408,2951,1263,1242,3704,1408,19,2256,379,1131,1988,3497,674,1981,52,2489,2130,1702,3548,177,1785,3377,1131,1687,1402,950,1844,2605,197,464,2083,950,3322,184,3299,674,224,1272,4150,2249,1812,1687,1402,1702,3497,273,273,1875,295,4209,1702,2867,3872,295,4209,950,1622,1124,551,4150,551,880,1635,1702,551,4150,551,4369,1910,805,3922,1148,1051,1995,2056,3335,3324,3658,385,1439,677,3154,1462,2028,2501	1
516,1189,2278,4,3168,3271,1272,2820,3892,3510,1988,1477,2824,1281,950,4204,3111,2782,3548,177,1281,3188,950,3188,998,2098,1801,3749,3111,3299,2782,2820,3892,3510,1702,4179,3188,2460,1322,1517,2820,3892,3510,950,3687,1637,327,4179,1702,305,464,2460,3299,1272,1702,1888,3305,2398,1944,3902,3299,820,162,1272,1131,1702,3902,1027,3299,2434,3175,3641,1702,1372,755,1321,4080,2011,1702,120,3366,341,2026,1702,3111,2782,2752,2876,1981,1410,1147,1147,1147,1995,4317,1861,1861,3146,1625,3595,3595,1861,1147,3587,482,3595,477,1993,4326,143,482,2879,1900	0
3539,3099,3145,1517,4242,224,1050,2356,2509,1316,3539,1995,3099,3145,2084,2694,1702,911,950,1517,4242,746,4269,373,3248,3480,1835,950,3102,468,2764,3047,1981,4269,393,3408,1981,1981,1981,2924,911,950,612,3127,2582,1366,234,3408,1995,4317,1861,1861,3146,1625,3595,3595,1861,1147,3587,482,3595,3742,3327,1648,3146,118,891,4317	0
1967,1322,1988,249,1147,2658,707,3497,3356,3299,1477,1844,198,1702,4179,3188,3497,1371,4136,2056,2529,2605,2028,3588,1128,4136,1188,1702,1178,1494,2195,2358,1995,2098,1281,2582,1249,950,2056,2471,429,1455,289,530,2028,3657,44,2595,1211,2660,2605,3588,1128,4136,1188,1148,1211,44,2595,1249,950,2056,2529,2605,2028,1242,2061,3987,944,249,2270,2658,707,44,3657,2098,1281,4179,3144,1775,4401,1148,2867,249,2270,2658,707,44,1009,224,1423,1538,4179,596,1006,3127,1381,44,1702,120,224,1281,2723,44,1148,1177,3838,1281,2293,2358,2358,2340,4136,2098,1281,2582,1702,846,3299,846,802,2529,2605,1242,2061,1995,249,2270,2658,707,44,3588,1128,4136,1188,1148,1995,215,4381,177,1702,140,3964,883,1371,883,1371	0
2066,1538,1875,1206,707,856,394,2356,2582,2740,2645,2358	0
1242,1147,2658,1925,3180,944,2686,728,950,2111,3641,1988,953,953,3798,323,3693,1131,3497,3820,2420,4213,3039,1782,64,1702,3561,2105,1477,1242,2658,249,2836,3454,1595,3540,2647,2044,1702,3607,1393,1097,3999,2455,3756,2083,1702,1831,273,120,869,3112,2936,2420,4213,2071,3548,177,1545,2782,4179,774,1247,1131,1702,802,2420,4213,3052,3299,820,162,3462,1131,1148,2084,19,4376,1182,692,2420,1988,2723,1517,911,177,1067,1545,2782,1247,3408	0
4267,2582,3322,3043,224,2356,1889,1530,950,2918,1211,950,2582,698,2145,2990,4179,1702,1492,950,2582,791,2961,2489,772,1148,1981,2988,698,2961,3377,1157,950,2605,1922,394,1702,732,2626,3239,7,3657,3118,3497,1901,3322,44,950,2489,2430,3408,2132,535,2700,615,34,880,1875,1448,2567,4310,1698,1702,3299,2261,2613,2867,3607,1370,1702,1069,1366,582,34,3656,2132,2489,2130,2084,900,950,1982,4124,1148,2489,772,2489,1492,2460,224,3322,184,950,4196,1193,1702,3299,140,3053,1161,2534,277,1148,2582,177,2043,464,3630,1339,3842,4213,950,4026,3568,1702,714,3299,820,3838,128,34,3656,950,838,4165,1148,1674,1674,3498,3261,651	1
3405,125,3955,1968,582,950,1754,894,3736,2595,2460,4000,3299,1131,1310,1433,1702,4048,2346,1395,950,3955,3877,3043,1820,3299,1217,158,201,1310,1433,1148,1981,3043,224,2489,772,1754,894,950,1967,272,1702,521,2151,373,4000,3955,1785,1832,1361,535,3497,1148,524,944,1310,1433,2903,3540,4150,2071,1702,1361,4000,3955,1981,1481,2043,1832,1157,2356,3164,1524,814,1702,1981,3043,224,3111,1329,1281,3555,393,19,4035,2222,3497,2659,4135,697,4138,820,1832,582,1310,1433,950,1968,894,4138,950,2622,1508,1148,3164,3369,273,3589,2531,950,2950,1754,2991,3902,3912,299,2869,1131,1702,1831,273,120,3912,1131,671,1355,3159,3497,26,1968,894,950,2950,1754,1702,273,3541,2358	1
4267,1503,4069,2918,3498,1889,4279,3305,2107,1896,2610,2221,1082,206,865,379,2629,2356,2950,411,2179,1702,659,2820,4083,1370,4381,2213,1702,1896,2610,2221,1785,224,4047,912,521,2151,1702,4279,1409,3512,2107,224,294,2582,2103,762,2867,379,1148,3732,944,3641,4111,411,2179,950,2451,202,2195,2132,2134,3182,642,1702,3902,177,516,1503,1995,4223,3498,1889,1323,2531,1995,2872,3981,524,3207,1550,4347,696,2940,2468,3273,2356,2710,4069,659,452,3168,1354,1493,411,3907,1702,1820,1182,2294,89,1263,1995,4223,1323,2390,378,2569,2730,1995,521,3624,2261,2149,2358	0
4267,3130,2919,1563,2151,295,480,1995,3248,2045,1093,2035,2723,2986,535,2878,2918,3335,2658,1211,19,3164,3393,3335,3130,2919,1563,2151,3051,295,202,1702,3299,1859,802,2582,658,2020,1477,2489,1329,381,1523,1916,1917,2892,1702,295,3830,2083,3299,2723,2567,2782,3248,2045,1093,2035,950,1844,2605,1148,1329,381,3750,2753,409,3485,1616,1702,2867,3130,2919,1969,1198,1563,1027,1067,2356,1148,659,2532,523,1861,79,3869,659,1702,2135,3164,70,1216,1093,2035,707,3742,3721,224,3248,2045,1093,2035,1702,1513,710,710,950,1233,2276,1916,3890,4061,280,1006,3830,4017,57,3299,1358,132,2582,3262,229,1688,1148,2752,4136,1576,4142,1523,1916,1917,2892,1969,3248,2045,1093,2035,1804,2990,518,3624	1
1995,2098,1281,2569,1423,2818,761,3241,3006,3188,1326,2200,3061,411,1983,3099,839,950,553,1110,1889,44,1702,19,4033,4136,594,2489,676,1576,950,2696,2270,2658,891,4144,2658,249,4144,2658,1925,289,273,1702,200,166,885,1889,3201,70,4033,3512,2582,464,166,2782,885,4136,1747,182,1702,1888,2605,177,464,294,166,885,4136,1747,853,1148,1889,44,1371,3974,944,2606,4036,2489,4033,1148,3657,200,166,885,1889,3201,950,289,273,464,2297,1702,1785,820,224,3863,1420,1889,44,950,2582,2460,2043,464,166,2358	0
707,3704,2658,1242,2489,1925,2270,2658,2696,44,2752,1922,3222,1942,1455,4279,71,3657,1599,1940,677,529,289,1517,322,3756,4391,869,437,529,167,1702,2990,1455,3792,1188,3978,1702,4179,3188,4150,3111,3111,2358,4221,1321,3182,4117	0
2644,3111,2782,3497,1701,2398,2071,1702,3512,264,4017,387,1272,1409,1315,1988,2856,1995,4135,1995,3913,1995,1619,1995,3713,1995,1001,1995,2856,1995,572,1995,1233,1995,2644,1995,175,1995,2917,1995,1708,1995,3784,1995,494,1995,984,1995,2732,1995,2853,1995,3099,1995,2427,1995,2759,1995,197,1888,264,4017,387,1272,1409,1315,1988,1995,881,1995,2650,1995,1363,1995,1395,1995,2898,1995,3480,1995,2270,1995,458,1995,3183,1995,651,1995,4097,1995,2663,1995,485,1995,14,1995,3039,1995,3752,1995,2828,1995,67,1995,3826,1995,2300,1995,1769,1148,1995,993,3125,1702,766,532,3043,2098,3986,2358,2358,883,3112,294,2098,3986,950,2107,4286,1864,1864,2358,2358,2358,2358,1051,883,2501	1
4267,3070,296,950,3575,4310,2918,1675,1995,2261,2149,1178,52,2213,250,1492,2628,3408,1969,54,2605,177,3497,1371,4234,4250,3163,1148,28,732,4128,63,1702,3070,147,177,961,1853,944,2647,1272,950,1480,409,1622,1124,3987,3271,54,2605,2990,70,2729,3791,1702,1981,1969,3387,147,950,455,3305,1622,1124,2455,555,3299,2084,1148,4317,1861,1861,3146,1625,3595,3595,1861,1147,3587,482,3595,3186,143,477,1471,4348,3622	1
2808,1272,1000,3657,1685,1916,950,894,880,69,3912,1916,218,1702,3180,296,1687,1402,1702,359,128,2358,2358,2358,2358,2358,4267,883,2918,1051,4223,1888,3322,820,3117,950,2909,2937,2501	0
4267,286,4035,200,2848,35,3010,2464,2658,1242,1408,1290,1888,3201,3472,582,305,305,2990,294,115,320,2918,1831,44,1702,67,1504,1563,555,3795,3241,913,3396,2520,3472,582,305,305,2990,3056,1041,1702,1508,2848,35,3873,1035,3939,2570,1046,294,1129,3396,3958,2582,2390,2764,4072,198,3820,2104,115,320,1702,2622,3657,2429,950,3369,1409,200,2098,4033,2495,126,2582,3201,3043,3497,1820,294,3820,2104,115,320,1148,1161,3164,1702,67,1504,1563,1129,3396,3958,2582,2390,2764,1802,198,464,3056,1041,2848,35,4135,1646,3641,3615,3299,375,4144,4069,659,3299,2373,4136,4114,3299,712,3820,2104,115,320,1148,2950,175,1370,4317,1861,1861,3146,1625,3595,3595,1861,1147,3587,482,3595,477,3798,2532,118,143,840,1126	1
659,2071,1702,3111,2782,1981,1756,3021,950,2582,1702,2282,52,2523,1702,3657,1455,2545,2297,883,2110,950,1702,2256,1832,1329,4307,3756,3981,2358,2358,3902,177,3043,3410,3410,2358,2358,2358	1
2950,2489,3022,674,3369,273,1702,2820,4083,4080,1942,3750,2356,289,582,1988,2658,1147,1730,428,4132,1526,1478,1148,707,1147,1423,1622,3051,2296,642,1148,1242,1147,2302,3288,1647,3085,2222,1674,1674,200,3547,1942,1173,2191,3201,4144,200,1661,2730,3045,445,3201,2924,2924,2098,4311,839,1888,3248,377,1393,453,3877,1284,4279,3288,1702,614,2302,3288,1647,3085,3043,4243,3505,3657,1318,950,4311,1678,3063,2752,1702,3111,4150,3299,3454,3512,3010,377,2025,3799,2158,888,1702,1157,2356,1888,3010,377,2025,2012,2195,4135,1864,2358,4223,402,1942,658,3907,1995,4223,132,358,4279,955,1995,4223,3480,533,2356,218,2071	0
946,1689,2358,25,4033,3566,2356,2261,1161,3838,3381,2403,1342,327,2582,2358,1981,26,1492,2582,1752,1455,1066,1408,1131,1702,3188,2582,3589,19,3112,3548,1321,4309,2752,950,2011,1228,1702,1027,802,3548,190,2211,1702,3548,3112,3188,1439,2582,2741,817,3806,1702,3299,1211,34,2991,817,3806,2741,3194,1131,1702,3548,3305,2605,2256,869,3548,1929,3548,1702,1027,802,3548,580,3497,273,1147,2261,1393,911,177,2356,1251,3309,341,3548,3305,2605,614,875,3322,2460,3299,2261,950,516,883,2110,2046,2398,3882,3902,177,3497,3356,820,1178,1856,260,950,2605,1888,2046,2356,2628,4327,950,516,883,2110,2046,1067,2356,4375,34,2256,1876,1131,1147,2043,3094,273,2752,3070,3387,34,1279,2358	0
1028,52,1281,3188,1702,1981,4111,3641,4179,390,1832,2220,2752,3497,52,750,1983,1702,4055,828,3497,52,2297,2102,1702,3754,3322,3497,52,452,642,1148,3657,273,4036,1702,1785,1832,1028,341,1801,2582,2469,4351,1702,1801,125,1102,1800,1148,1995,3021,2098,224,2300,3892,906,974,2462,198,3497,906,1888,1508,2403,3091,3299,1371,2462,3645,54,2605,950,3248,321,2462,4190,2700,1702,84,159,4265,891,52,2270,4179,950,3858,3858,3657,2717,198,910,1614,910,1687,1006,1702,612,2421,3846,299,2710,379,3914,1148	0
3932,2950,1967,1322,1988,2465,4059,1441,307,2950,3308,3356,1702,1831,2489,1925,2270,2658,44,327,3593,305,2356,3885,918,2098,2465,430,4059,950,3753,43,464,1899,4095,2149,789,1124,950,781,1380,1369,543,2098,3299,1832,2356,1233,3417,707,3035,950,885,2187,1702,1233,3417,950,1068,820,2261,3639,2613,3175,1702,4152,1800,3783,4207,1702,2098,2465,1441,307,3750,4078,1967,1322,1131,2936,4179,1870,4196,781,1924,3130,1702,2936,26,336,336,257,3267,1291,2327,3265,1131,2358	0
4267,2060,1986,1998,953,2060,118,2647,2044,966,2907,1900,1126,1995,1900,3905,1861,1861,79,655,2658,707,707,707,4223,1995,3146,523,840,482,79,1861,2918,1693,698,2961,267,79,3186,3905,1861,523,3459,3905,1993,1995,49,3172,655,1993,1343,224,4145,602,227,950,25,1803,775,1693,651,3730,1625,3299,4125,820,2285,950,25,1803,1051,2331,2084,4289,4289,1995,3250,3736,1625,555,25,1803,1785,2356,3902,3497,4355,3512,2582,950,25,1803,1051,378,3250,3736,1992,2139,1131,4289,1995,4245,1574,1625,305,2356,950,1888,3322,2460,2043,464,373,2773,850,950,2582,3497,1371,642,3417,2055,3915,1519,3454,950,25,1803,1051,1866,296,231,202,894,1067,2655,4289,4289,2071,532,2071,532,2256,716,2782,1888,2582,3981,224,2921,1131,4289,4289,1981,1410,1701,1517,2398,1944,911,601,3798,2752,3066,3657,3118,1439,4289,1995,1311	1
3798,1648,2061,305,2356,3963,2377,3798,79,1533,3146,1993,79,1995,655,3905,482,2356,188,1942,950,2582,1702,1779,2078,4150,4088,911,177,289,4351,1131,1702,3111,3111,1995,993,3125,2921,3299,2921,4279,616,1864,1148,2071,3405,950,4179,2460,1563,866,3408,2071,3405,950,615,3041,866,3408,2846,1397,2356,1839,2356,1864,2358,2358,2358,4065,2582,2582,1370,4381,2887,2909,2386,4112	1
3539,4147,2531,3539,911,4290,4045,4145,4269,3449,950,3584,2605,1702,911,2256,4347,3875,2782,4145,4269,3449,950,2582,197,911,3607,1093,1131,1005,814,215,4381,1702,911,2652,3010,3043,4347,3312,3312,69,1065,1981,3449,950,2582,197,911,4045,3657,4145,4269,26,1514,1702,3334,3657,4145,4269,3248,642,1702,2289,3356,1131,911,224,3566,4269,3449,950,728,2750,197,2297,34,1066,4179,950,3218,4082,1702,911,2256,2043,464,3111,2782,1066,4179,950,273,771,1148,911,1067,2356,434,2782,911,70,2961,950,2582,1702,224,1508,4136,911,1027,1067,2356,2104,809,3405,911,1687,1402,1148	1
2056,4010,1749,612,2028,2098,128,2596,1131,3497,52,1323,2629,1988,3657,3892,4271,2893,1281,2356,52,596,1462,1702,1409,124,286,3866,1702,594,273,1006,4160,299,3869,1702,2083,4150,626,2782,119,853,1667,1149,1263,1702,3322,1371,2377,3136,327,34,1702,3657,3497,273,3497,4172,327,2098,2729,2140,176,3180,1548,3259,1702,464,1161,1508,1999,184,188,327,2083,883,3322,4136,2066,1622,2339,3536,2222,273,2152,1217,2605,1148,2140,3259,950,4391,2824,224,2261,1161,327,4179,1702,1508,1161,2140,3259,3455,3518,327,2582,2211,532,2531,557,4144,1685,3615,1702,379,2083,3043,4347,1157,1420,2055,3915,2531,2300,1702,305,464,3299,1750,341,52,2582,4290,1148	1
1782,614,1517,3188,557,3915,2110,3322,3337,2110,3641,4111,1702,562,3540,19,4033,305,2356,582,918,3298,1272,1206,2222,479,3908,1702,3299,2282,2364,582,1702,2622,1508,224,3497,1409,1888,4244,3657,3607,639,19,373,3657,4290,1481,950,54,2605,3337,453,3390,3215,1702,2055,1378,1899,19,1701,4275,1702,3188,557,3915,1189,1336,479,3908,305,2356,582,918,3298,1448,2567,54,2605,1702,2083,4150,54,2605,3657,912,910,2996,3322,4033,2567,2782,1702,3041,2110,294,914,3454,1702,817,3806,3750,612,294,1028,1136,1702,2582,3298,3744,2605,3299,1322,1477,1853,1702,3052,564,2340,2629,894,4148,1345,2158,516,4179,3188,582,918,1323,2713,2151,201,3003,140,3693,3405,54,2605	0
3539,1831,44,3180,3349,3539,4267,884,1878,3512,2605,1136,2752,772,2645,3334,2062,294,3801,4290,3914,2918,4223,3769,273,2460,1563,1701,1995,1179,1988,472,4147,143,1625,891,3704,71,3663,975,1702,3497,3512,2605,3657,772,2645,3169,2914,2222,3334,2062,1805,693,19,3299,3845,2775,918,2645,1517,1702,2818,3985,294,3801,1616,1702,188,1508,3390,537,674,1066,2867,4290,3914,1148,659,379,1263,950,4185,2605,2071,1702,2434,4147,2104,809,917,3169,2914,2222,4104,772,2645,3147,3175,1190,3855,656,1702,1176,1462,930,3657,1875,1775,2392,1702,143,19,891,249,71,1716,693,918,3334,1702,1176,1462,3334,1371,4150,19,3337,453,1136,2752,2645,1517,1148,4317,1861,1861,3146,1625,3595,3595,1861,1147,3587,482,3595,477,49,3611,79,1993,523,3146	1
1619,4186,3166,1674,1674,1281,3188,696,2764,750,4082,2364,3298,3299,201,3218,3166,2919,242,4089,1988,1119,3374,950,4179,4035,1619,3710,1703,1702,2764,582,919,2215,537,3010,1222,997,1702,294,2365,4088,1148,826,1281,2364,3298,950,557,273,369,3026,385,2195,3158,1702,2824,1281,2364,3298,950,3153,2637,3742,249,3721,242,3026,385,2195,1702,3664,2110,521,3884,1233,1454,1702,294,2613,1216,2951,2365,4088,1148,2516,1320,566,2950,1246,3035,2356,3066,1323,3849,3322,2216,950,1398,566,3954,2983,190,3150,1702,4179,2604,997,2948,1233,1454,1702,294,2365,4088,1148,1051,2066,1538,4147,1701,2501,1861,4326,3327,4223,2141,2460,1321,1216,3233,2514	0
2936,26,3349,1316,1988,249,2270,2658,707,44,3299,820,1477,1916,1844,198,1148,1995,516,4179,3188,3497,3356,2808,2364,1844,198,1702,4179,3188,3497,1371,4136,2056,2529,2605,2028,3588,1128,4136,1188,1702,1178,1494,2195,2358,1995,2098,1281,2582,1249,950,2056,2471,429,1455,289,530,2028,3657,44,2595,1211,2660,2605,3588,1128,4136,1188,1148,1211,44,2595,1249,950,2056,2529,2605,2028,1242,2061,3987,944,249,2270,2658,707,44,3657,2098,1281,4179,3144,1775,4401,1148,2867,249,2270,2658,707,44,1009,224,1423,1538,4179,596,1006,3127,1381,44,1702,120,224,1281,2723,44,1148,1177,3838,1281,2293,2358,2358,2340,4136,2098,1281,2582,1702,846,3299,846,802,2529,2605,1242,2061,1995,249,2270,2658,707,44,3588,1128,4136,1188	0
3539,2663,2531,3846,2953,3539,1048,3725,828,4221,218,2414,4117,1995,2356,1370,4381,2820,2377,1775,3111,2782,1988,2356,2582,1503,3846,1702,1981,224,2297,1369,1995,200,2663,2531,2476,4035,656,2658,249,1925,856,1702,294,3801,3657,2752,2876,1148,3497,3097,3985,3750,612,1067,2493,3309,1131,1148,2356,1067,2356,3846,346,849,2951,3405,34,2582,3657,2885,1065,1864,3408,3201,1503,3725,828,1147,4223,938,220,4223,332,3604,4150,2470,2565,1995,4223,3041,3097,2950,2179,4223,2820,4083,754,4346,1995,4223,2950,3893,2636,2290,4223,767,3923,1281	0
1995,4223,175,2873,4376,3350,658,1505,1625,1995,4261,4035,2619,2541,3033,296,533,950,1824,379,1702,2134,409,1131,1034,52,2619,2541,1148,3033,296,533,2149,2111,379,341,2261,1161,1807,1824,3408,2622,1508,224,1318,3188,294,2434,1875,3623,1908,4135,876,1702,3070,147,1508,1161,1775,2044,4002,294,869,2731,3180,2364,242,1413,734,2358,3932,2083,1318,3299,341,3750,1775,4035,2531,1775,2044,1702,714,3657,1775,2044,656,1775,1702,1318,2626,294,3623,1908,2903,2340,2582,2025,1822,3175,2619,2541,3241,1702,3932,2083,294,2619,2541,3241,3849,4148,4082,2990,767,2759,291,1969,894,2752,2582,2430,4196,4135,1646,1702,87,443,2957,2961,327,214,1614,910,1687,1006,1702,3058,2752,1131,3497,2173	0
